관악구민체육센터,#,문화,#,밸리댄스,#,화목,#,21:00~21:50,#,75000
관악구민체육센터,#,기타,#,요가,#,월수금,#,20:30~21:30,#,105000
관악구민체육센터,#,문화,#,밸리댄스,#,화목,#,21:00~21:50,#,99000
관악구민체육센터,#,문화,#,재즈댄스,#,월수금,#,19:00~19:50,#,90000
관악구민체육센터,#,"유아,청소년",#,수영,#,화목,#,18:00~18:50,#,8600
관악구민체육센터,#,기타,#,아쿠아로빅,#,화목토,#,12:00~12:50,#,44000
관악구민체육센터,#,운동,#,수영패키지,#,월화수목금토,#,06:00~06:50,#,53200
관악구민체육센터,#,문화,#,재즈댄스,#,월수금,#,19:00~19:50,#,75000
관악구민체육센터,#,"유아,청소년",#,수영,#,월수금,#,15:00~15:50,#,56500
관악구민체육센터,#,"유아,청소년",#,수영,#,화목,#,15:00~15:50,#,49000
관악구민체육센터,#,기타,#,요가,#,월수,#,12:00~12:50,#,33000
관악구민체육센터,#,문화,#,재즈댄스,#,월수금,#,20:00~20:50,#,90000
관악구민체육센터,#,문화,#,재즈댄스,#,월수금,#,20:00~20:50,#,75000
관악구민체육센터,#,운동,#,검도,#,월화수목금,#,06:00~06:50,#,29900
관악구민체육센터,#,운동,#,검도,#,월화수목금,#,06:00~07:50,#,49400
관악구민체육센터,#,운동,#,검도,#,월화수목금,#,06:00~07:50,#,36000
관악구민체육센터,#,운동,#,검도,#,월화수목금,#,20:00~20:50,#,41100
관악구민체육센터,#,운동,#,검도,#,월화수목금,#,20:00~20:50,#,29900
관악구민체육센터,#,기타,#,요가,#,화목,#,20:30~21:20,#,90000
관악구민체육센터,#,기타,#,요가,#,월수금,#,19:20~20:20,#,105000
관악구민체육센터,#,운동,#,헬스,#,화목토,#,08:00~08:50,#,28100
관악구민체육센터,#,기타,#,에어로빅,#,월수금,#,09:00~09:50,#,28100
관악구민체육센터,#,문화,#,전통무용,#,토,#,12:00~13:40,#,60000
관악구민체육센터,#,기타,#,요가,#,월수금,#,09:00~09:50,#,105000
관악구민체육센터,#,기타,#,요가,#,월수금,#,10:00~10:50,#,105000
관악구민체육센터,#,운동,#,스쿼시,#,화목토,#,20:00~20:50,#,28000
관악구민체육센터,#,운동,#,수영,#,월화수목금토,#,21:00~21:50,#,60700
